longitude,latitude,no,no2,o3,co,so2,pm2_5,pm10,ch4,time,time_sin,time_cos
74.4,32,8.199029,102.97899,10.489161,1745.3485,10.255089,117.57146,172.50021,1271.9363,2021-08-31 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,0.24392506,3.021242,188.55954,375.32245,7.331539,41.31156,62.29302,1263.37,2021-09-01 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,0.06977245,53.010223,31.474306,1200.4655,11.807142,74.72945,108.68239,1275.2332,2021-09-01 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.03822862,19.735207,45.00286,696.95703,5.8352036,65.10842,94.374,1270.6105,2021-09-01 00:00:00,0.0,1.0
74.4,32,1.417871,12.768674,102.36142,523.79706,11.259826,48.60717,71.073204,1267.3237,2021-09-01 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.35526854,3.630883,171.17578,380.39624,9.721009,38.134895,57.518127,1263.2916,2021-09-01 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.20472157,6.3848534,187.23457,381.46793,9.864877,36.872654,56.094963,1263.0654,2021-09-01 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,0.18647768,67.47382,87.23043,1071.0845,10.732807,79.04767,116.31124,1276.925,2021-09-01 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,0.25980142,68.37075,44.9273,1335.41,9.709234,82.418396,119.93314,1275.6548,2021-09-01 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,0.22992879,3.3060265,213.29608,424.82132,16.557589,52.08751,79.32154,1263.2913,2021-09-02 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,0.310564,42.272858,22.771702,1104.8738,10.796081,78.72801,114.95687,1277.335,2021-09-02 00:00:00,0.0,1.0
74.4,32,3.48723,28.322687,90.7112,884.29126,26.72547,72.21818,107.18553,1268.4537,2021-09-02 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.37069228,4.6479783,206.72845,491.24728,27.38151,53.098026,80.672844,1263.1029,2021-09-02 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.22630785,6.6165576,197.41292,409.60107,14.0214205,54.665745,83.682655,1264.1749,2021-09-02 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,0.2083425,72.31657,86.2392,1152.5287,12.755303,110.48322,163.33704,1277.5037,2021-09-02 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,0.09832206,51.96127,61.265854,1184.4186,9.778031,101.18398,147.80048,1275.3104,2021-09-02 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,0.017965363,25.060768,55.04949,870.6584,10.238029,73.019104,105.84997,1273.5328,2021-09-02 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.060580872,49.32267,30.169712,997.8486,12.004205,94.310356,135.48529,1277.7396,2021-09-03 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.040665783,23.537806,36.919197,848.175,6.975865,81.08673,117.13779,1277.0919,2021-09-03 00:00:00,0.0,1.0
74.4,32,1.2150295,14.735016,94.54555,623.14905,16.626534,60.613148,88.290985,1267.75,2021-09-03 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.3159606,5.5376496,180.80078,476.35385,22.43651,55.387077,82.78662,1263.0095,2021-09-03 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.26112446,5.061506,175.18713,432.99344,10.801222,55.426003,81.88209,1262.3676,2021-09-03 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,0.38799614,6.811113,128.45706,319.21582,7.2189546,32.6831,48.01111,1260.6301,2021-09-03 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,0.20277184,30.432224,71.248535,565.68317,8.564674,49.015392,70.828094,1269.8749,2021-09-03 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,0.21502729,51.704437,39.92772,931.4013,10.997448,73.66436,106.05929,1275.2738,2021-09-03 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,0.2769312,2.4141579,154.35101,269.8459,7.5173554,27.723133,40.192,1251.8086,2021-09-04 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,0.069145754,38.228355,24.68738,994.0578,10.718301,113.665,163.06616,1278.7313,2021-09-04 00:00:00,0.0,1.0
74.4,32,0.9679013,8.893105,108.36099,441.6517,15.235428,48.711338,70.02035,1260.8723,2021-09-04 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.33530122,2.5780816,143.66008,289.61127,9.501101,27.387152,39.759857,1253.3597,2021-09-04 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.2406523,5.0024543,137.02307,263.86176,5.3835855,24.477554,35.26089,1253.0507,2021-09-04 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,0.37065747,52.371655,46.001427,793.1561,4.8342104,51.16065,73.35332,1272.6868,2021-09-04 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,0.458256,70.027855,17.618101,1167.7874,7.1207943,69.28389,99.64735,1274.6785,2021-09-04 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,0.0243368,47.08095,32.26621,1035.9799,13.62812,77.1212,111.93313,1272.7308,2021-09-04 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.024093082,62.340324,31.966856,1255.1062,12.668157,93.827385,135.69728,1273.3386,2021-09-05 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.23257485,5.414863,170.85513,359.42087,8.619835,51.950745,75.37068,1257.4583,2021-09-05 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,0.19566926,47.13526,77.860176,866.22687,7.0383487,86.03995,123.83636,1273.6538,2021-09-05 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,0.042545877,37.61654,29.302528,1048.3439,11.660473,92.27052,133.72691,1275.2997,2021-09-05 00:00:00,0.0,1.0
74.4,32,1.8976437,18.824986,107.999275,776.17725,22.558088,78.9217,115.44375,1267.3525,2021-09-05 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.31004176,3.6476781,169.95792,393.8034,16.41799,41.674698,60.7707,1256.8357,2021-09-05 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.24601406,2.995122,182.79103,365.1533,10.893067,41.195763,60.099297,1256.6385,2021-09-05 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,0.8142905,87.34889,16.017096,1536.7787,8.639251,113.462234,163.08636,1277.707,2021-09-05 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,0.30457556,4.130202,184.57602,462.592,19.422506,59.44349,87.32128,1260.1875,2021-09-06 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.03791527,38.60554,30.001402,1064.8547,11.553272,95.84117,138.69705,1275.3395,2021-09-06 00:00:00,0.0,1.0
74.4,32,1.7557312,19.095741,96.180504,762.1647,15.532936,82.407715,120.26905,1268.4375,2021-09-06 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.23180889,3.1459477,200.60449,435.5858,13.065623,59.101803,86.5563,1260.1744,2021-09-06 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,0.20778543,6.3692904,176.8524,432.22156,8.7455225,74.52255,108.62861,1260.4977,2021-09-06 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,0.22714347,47.42889,69.917786,917.3423,5.7827578,108.06486,155.75677,1274.7349,2021-09-06 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,0.22881466,64.73058,35.038654,1283.4929,7.0911655,121.10646,174.19606,1275.0806,2021-09-06 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,0.01267324,38.849125,48.525524,1010.00336,10.089222,101.4511,146.71881,1272.3953,2021-09-06 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.20228441,3.554418,161.19429,352.88678,6.9798217,68.23663,100.658134,1258.4678,2021-09-07 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,0.003899459,22.27976,58.99405,808.03766,8.636895,92.12039,133.63472,1271.5332,2021-09-07 00:00:00,0.0,1.0
74.4,32,0.69058716,11.8173275,95.67385,482.60895,5.236522,74.71272,107.97587,1265.2651,2021-09-07 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.4255284,4.5072927,146.16791,372.29468,11.893355,68.691956,100.89069,1260.2311,2021-09-07 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.27101237,8.6058035,132.44405,342.41214,4.0751553,55.804592,82.39222,1259.7017,2021-09-07 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,0.12673241,26.076054,80.34246,570.5734,4.6639266,65.28989,94.80726,1269.3998,2021-09-07 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,0.075900175,21.10668,76.103226,601.47894,6.2531996,66.81529,96.53699,1270.6946,2021-09-07 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,0.004247624,8.427006,85.70146,431.20383,8.325274,51.046886,74.69896,1268.085,2021-09-07 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.34988937,4.9635434,123.29097,302.85788,7.78311,38.580547,58.375595,1259.598,2021-09-08 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,0.21600215,36.419243,13.0313635,684.59717,4.1087065,56.18682,81.354416,1275.4021,2021-09-08 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.008564882,3.7531366,89.37212,290.44305,3.1138692,31.809416,46.1902,1264.5021,2021-09-08 00:00:00,0.0,1.0
74.4,32,0.3382084,9.123976,89.254875,315.92197,3.4910598,26.376669,38.157875,1260.529,2021-09-08 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.7511158,6.3326583,104.48013,333.63034,7.662227,26.12021,38.238373,1260.088,2021-09-08 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.4294975,10.747337,88.83581,285.57224,5.5336223,34.250546,53.224964,1261.5315,2021-09-08 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,0.30555043,24.886744,43.673447,411.0949,3.4689164,32.865753,48.912025,1268.1469,2021-09-08 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,1.3567331,44.322372,13.836602,724.7545,4.454574,51.076054,74.76934,1275.1357,2021-09-08 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,0.33093172,3.0405943,138.50018,269.67264,7.148543,33.188503,48.33713,1256.5704,2021-09-09 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,0.024510883,18.070887,33.2391,413.77878,1.6806092,37.82189,54.884323,1268.8994,2021-09-09 00:00:00,0.0,1.0
74.4,32,1.332048,10.723813,68.61495,302.89456,4.184746,26.686989,39.571983,1259.4788,2021-09-09 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.48133942,4.6115437,112.25016,268.4591,8.517044,29.466015,43.66516,1256.7334,2021-09-09 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.32337654,6.0182867,120.887054,257.94363,5.512802,41.71759,60.87598,1257.7032,2021-09-09 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,0.42448393,44.393578,45.297226,718.8645,5.1710997,66.05426,95.47353,1273.3197,2021-09-09 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,0.19915092,39.06455,37.99246,794.548,5.958651,71.69726,103.412224,1273.2228,2021-09-09 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,0.028688874,22.025871,42.347527,623.46967,6.390934,72.75376,104.67702,1273.8064,2021-09-09 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.040247984,14.039717,44.00192,497.03433,5.612517,76.13825,109.49624,1275.7034,2021-09-10 00:00:00,0.0,1.0
74.4,32,1.1716828,18.388542,53.925865,545.4947,5.8700776,70.2367,101.30738,1269.0664,2021-09-10 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.6606449,11.109918,81.60494,391.70877,4.787978,46.59158,67.10302,1261.6223,2021-09-10 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.6900649,7.369478,89.012,295.52274,4.136072,29.944891,43.00575,1260.0153,2021-09-10 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,0.51542485,10.869805,83.45891,293.81757,4.5026336,34.080883,50.52417,1262.7379,2021-09-10 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,0.187174,24.539669,53.61902,478.78943,5.4918303,44.36971,64.66765,1269.6454,2021-09-10 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,0.14762236,20.54926,47.36982,487.0444,6.024037,49.983997,72.01326,1271.874,2021-09-10 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,0.03843752,15.542269,40.45587,450.14572,5.819875,57.543377,82.45685,1274.9487,2021-09-10 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.9846481,7.86742,78.57612,302.56046,3.2240863,40.763416,60.122974,1260.5101,2021-09-11 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.07562164,21.44272,19.440542,451.14026,2.1463037,47.63872,68.60764,1274.7521,2021-09-11 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.048812866,12.368956,35.636955,436.30933,3.51238,62.78316,89.881966,1275.7504,2021-09-11 00:00:00,0.0,1.0
74.4,32,0.8885369,16.295145,46.25573,426.3201,2.7299342,50.53225,72.61516,1267.8228,2021-09-11 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.35558188,3.0458374,101.5054,215.16765,2.907882,32.07166,48.527657,1255.2112,2021-09-11 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,0.6427143,17.224669,59.266003,315.0576,2.5370975,47.233307,69.50562,1263.4132,2021-09-11 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,0.24476066,22.189497,41.552715,371.74628,2.0863495,43.624496,64.23105,1266.3016,2021-09-11 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,0.44330227,28.78903,20.994267,518.0159,2.2497787,47.624928,68.93046,1272.5957,2021-09-11 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,0.37295535,2.1893542,90.656425,180.60736,1.1910757,18.52811,27.447926,1252.7355,2021-09-12 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,5.8865113,56.68113,1.4833828,983.3142,9.410751,88.35915,127.19533,1276.2067,2021-09-12 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.01747793,6.938037,44.12437,237.8192,0.8370032,28.939135,41.782143,1264.381,2021-09-12 00:00:00,0.0,1.0
74.4,32,1.0875137,8.967024,54.223934,243.44345,0.7868104,20.935637,30.211334,1258.0464,2021-09-12 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.5124306,2.8856316,82.54489,189.52158,1.2268672,18.513535,26.671768,1252.7675,2021-09-12 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.49293333,5.7346883,82.763405,188.52211,1.38432,26.731068,39.417118,1254.9922,2021-09-12 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,1.6281632,48.167503,17.302052,701.387,2.4840267,54.335194,78.7426,1273.935,2021-09-12 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,17.162144,64.548195,0.27068037,1262.0363,8.611502,87.009315,125.489174,1277.5316,2021-09-12 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,0.30750015,2.4492981,131.50673,228.89233,6.147009,31.20445,44.992245,1254.3228,2021-09-13 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,11.945365,81.61245,17.842077,1820.8629,13.074745,108.128296,154.77104,1278.0287,2021-09-13 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.23807587,42.39827,7.8913326,834.96515,7.388285,92.92806,133.61774,1277.0219,2021-09-13 00:00:00,0.0,1.0
74.4,32,2.1242998,13.167238,72.61667,433.75027,13.47336,53.833138,77.61914,1262.3387,2021-09-13 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.42932343,2.8078318,117.26902,242.39565,6.7790694,34.731365,50.187847,1255.2192,2021-09-13 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.37922233,6.667007,128.77274,268.76605,7.568339,23.700352,34.02612,1256.4438,2021-09-13 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,0.5725241,86.41696,34.612988,1214.284,10.049497,73.88429,105.71767,1278.1415,2021-09-13 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,15.137002,100.66843,19.463743,1853.78,15.990913,91.343285,130.6705,1274.1244,2021-09-13 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,0.26258674,2.3904314,138.2502,247.41296,4.3936453,31.38027,45.17565,1255.7148,2021-09-14 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,0.056542147,27.436394,25.528862,956.5001,3.5891504,84.80828,121.50768,1277.1418,2021-09-14 00:00:00,0.0,1.0
74.4,32,2.035117,14.64125,80.08751,593.27277,2.9838865,57.70189,82.74122,1269.0634,2021-09-14 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.3420382,2.6703448,132.47826,269.4508,4.356461,32.04979,46.149258,1257.1538,2021-09-14 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.17826097,5.269608,133.68254,273.48123,6.1692343,38.06373,54.706062,1257.6074,2021-09-14 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,0.29218087,47.703346,49.616467,783.69366,4.681186,63.50658,91.00222,1274.4731,2021-09-14 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,1.2946203,62.50237,22.0928,1133.3226,6.966313,80.346954,115.04447,1275.8948,2021-09-14 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,5.3742895,52.84191,23.889545,1123.7797,9.439823,82.891846,118.69062,1276.7715,2021-09-14 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.75245625,62.68375,27.236324,1120.9447,20.37119,77.77241,111.34459,1276.4186,2021-09-15 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.4196096,7.2754097,133.76878,306.97202,14.167302,23.926556,34.721962,1257.4827,2021-09-15 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,0.5696343,44.331615,18.47878,957.56775,8.700436,81.817955,117.20101,1277.245,2021-09-15 00:00:00,0.0,1.0
74.4,32,3.0526145,22.581242,76.89783,711.506,12.384611,65.904335,94.53625,1267.9174,2021-09-15 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.37438282,3.0986886,145.14874,310.34674,16.036871,40.84286,59.17749,1257.0558,2021-09-15 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.26425794,2.610678,143.10956,267.13925,11.542873,35.400826,51.54473,1255.067,2021-09-15 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,0.2118938,45.59832,62.379498,693.04785,16.333021,48.82425,69.89522,1270.5614,2021-09-15 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,0.526218,61.85055,37.09578,949.0699,18.776867,61.48771,87.99741,1272.8278,2021-09-15 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,0.38660347,3.9871442,147.4613,350.44937,14.967793,44.36811,65.65602,1258.9839,2021-09-16 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,1.6906939,55.40298,22.215784,1253.1628,19.04549,106.15461,152.01704,1278.7883,2021-09-16 00:00:00,0.0,1.0
74.4,32,2.4244883,24.175283,98.40063,835.39734,21.163475,76.05225,109.31018,1266.3131,2021-09-16 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.2729621,2.7940593,145.0434,283.2009,7.9807987,40.32486,60.319057,1259.1122,2021-09-16 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,0.4204452,9.488404,127.12539,311.6782,9.435866,41.3399,61.255062,1261.4799,2021-09-16 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,10.271591,86.72373,23.863712,1229.0778,15.749774,75.75739,110.58308,1276.3176,2021-09-16 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,28.08585,77.90044,16.74323,1769.0391,14.235949,90.6785,133.23126,1276.3068,2021-09-16 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,3.9420044,44.564774,45.364525,1021.91376,8.569652,76.69741,112.85396,1273.2499,2021-09-16 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.25248995,3.4003458,166.9464,320.6351,12.711051,46.008644,75.17159,1260.926,2021-09-17 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,0.013717738,10.109741,68.210594,455.56073,10.512883,59.07366,86.81866,1271.5302,2021-09-17 00:00:00,0.0,1.0
74.4,32,1.0321728,10.3489065,85.14078,407.00513,14.563468,54.155125,80.85221,1268.5381,2021-09-17 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.44340673,4.974214,152.62798,376.1748,17.16089,48.43505,75.90939,1263.4175,2021-09-17 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.21119747,7.507671,162.05782,364.90027,11.553272,38.263786,62.358192,1262.081,2021-09-17 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,0.14031087,37.788467,86.06462,766.03986,9.650882,72.043335,109.606125,1274.0056,2021-09-17 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,0.20040432,38.567482,48.596966,878.61395,7.896543,88.67066,132.95859,1276.5476,2021-09-17 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,0.07081695,29.223711,44.25833,781.02783,6.8565016,88.21981,131.40349,1275.111,2021-09-17 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.33751208,3.8208106,168.67987,396.71054,16.972742,49.634155,77.7278,1262.6008,2021-09-18 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.033563197,15.92507,45.301796,606.3094,5.9917393,88.22483,131.01122,1275.781,2021-09-18 00:00:00,0.0,1.0
74.4,32,1.3160672,12.578317,88.614395,505.38666,7.8709526,75.47458,114.17114,1269.3774,2021-09-18 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.24643186,3.4093137,192.0475,394.1874,19.109018,53.690117,82.7474,1262.7458,2021-09-18 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,0.18411015,6.492837,163.59435,384.21555,15.29341,66.028694,101.62017,1264.4377,2021-09-18 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,0.262726,77.99353,53.463455,1232.2306,17.27655,123.448715,183.82718,1278.2797,2021-09-18 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,2.1575844,113.45428,12.269124,1797.9001,23.335752,155.9457,231.03821,1277.8412,2021-09-18 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,22.871857,100.187225,18.687597,2264.133,21.163057,158.55034,232.6791,1277.1006,2021-09-18 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,12.591212,81.93689,31.071407,1846.815,12.03666,124.86959,180.87865,1275.3545,2021-09-19 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.22477593,7.38872,158.01157,389.7127,10.408399,57.961273,86.76351,1265.1182,2021-09-19 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,0.32170534,74.27253,48.64196,1258.5859,9.474918,113.41697,166.25711,1278.4652,2021-09-19 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,0.009887912,37.943363,48.82945,1204.4678,7.576103,116.37865,169.91835,1274.4081,2021-09-19 00:00:00,0.0,1.0
74.4,32,0.71805745,13.546847,104.81595,652.1974,8.423736,72.55263,107.69204,1268.6029,2021-09-19 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.26001033,3.5704467,167.75232,452.35382,12.512805,63.656998,95.47505,1264.3475,2021-09-19 06:00:00,1.0,-1.6081226496766366e-16
